"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.666755275E1,-9.522398266E0,1.536605823E1,8.967079425E0,2.017920533E1
1.667760275E1,-1.001846493E1,1.741715740E1,1.008240190E1,2.248069926E1
1.668765375E1,-1.012330083E1,1.803497654E1,9.879324589E0,2.292035455E1
1.669770475E1,-1.004005402E1,1.784115070E1,9.675976555E0,2.264362748E1
1.670775475E1,-9.936945391E0,1.812355016E1,9.796570700E0,2.287310105E1
1.671780575E1,-9.090160975E0,1.887065826E1,1.180891160E1,2.404543955E1
1.672785675E1,-7.399677136E0,1.919993135E1,1.539548259E1,2.569851104E1
1.673790775E1,-5.099184862E0,1.673898095E1,1.769150642E1,2.488341956E1
1.674795775E1,-3.537002383E0,1.339266387E1,1.487166796E1,2.032339389E1
1.675800875E1,-3.032661906E0,1.118002836E1,1.044953220E1,1.560073060E1
1.676805975E1,-2.354560600E0,8.917460538E0,7.029734911E0,1.159664740E1
1.677810975E1,-1.524451859E0,5.971520441E0,4.293203487E0,7.510965719E0
1.678816075E1,-1.435934369E-1,1.074418859E0,1.146508889E0,1.577807844E0
1.679821175E1,2.599066600E0,-8.578343080E0,-8.534745655E0,1.237679282E1
1.680826175E1,5.477603796E0,-1.532021956E1,-2.401788736E1,2.900986356E1
1.681831275E1,6.328957810E0,-1.474138264E1,-2.084726508E1,2.630537075E1
1.682836375E1,5.478585543E0,-1.318159459E1,-1.379846766E1,1.985364060E1
1.683841475E1,5.337967023E0,-8.183702801E0,-1.331923103E1,1.651874083E1
1.684846475E1,1.449243802E0,1.508612629E0,3.631752419E0,4.191162762E0
1.685851575E1,-5.534900077E0,7.577165859E0,2.882574406E1,3.031455231E1
1.686856675E1,-1.023408101E1,-3.547524447E0,2.994762360E1,3.184621646E1
1.687861675E1,-5.540739107E0,-1.436485937E1,1.081118716E1,1.881304713E1
1.688866775E1,-4.165932992E0,-1.380291388E1,1.135973200E1,1.835535182E1
1.689871875E1,-6.711755723E0,-6.189243270E0,1.039936075E1,1.383839229E1
1.690876975E1,-6.609949851E0,4.555514259E0,3.475202576E0,8.747638547E0
1.691881975E1,-7.271689771E0,1.141026598E1,-1.613364766E0,1.362624628E1
1.692887075E1,-9.848274704E0,1.136058921E1,-1.250864439E0,1.508695342E1
1.693892175E1,-1.161048517E1,6.644545487E0,5.159310611E0,1.433777656E1
1.694897175E1,-8.725125734E0,-1.027218965E0,1.007714408E1,1.336906245E1
1.695902275E1,-6.150229477E0,-1.658735330E1,1.763135611E1,2.497659565E1
1.696907375E1,-4.984862441E0,-3.318319675E1,1.773657091E1,3.795470126E1
1.697912375E1,-1.236861527E0,-3.893010459E1,4.593538703E0,3.921968214E1
1.698917475E1,5.007912750E0,-3.302681414E1,-1.777078180E1,3.783715539E1
1.699922575E1,9.425807526E0,-2.563555465E1,-2.407949830E1,3.641221977E1
1.700927675E1,1.286958483E1,-1.952158434E1,-1.108153084E1,2.587506125E1
1.701932675E1,1.421756801E1,-1.698888510E1,-1.381966031E0,2.219619984E1
1.702937775E1,1.432593329E1,-1.258016636E1,-1.076074499E0,1.909583427E1
1.703942875E1,1.251606100E1,-5.859304771E0,-7.976792643E0,1.595658034E1
1.704947875E1,6.743499087E0,4.868730891E-1,-1.703293569E1,1.832573937E1
1.705952975E1,-3.546568720E-1,5.298619940E0,-2.040605757E1,2.108573784E1
1.706958075E1,-3.389449650E0,8.100387579E0,-1.691374137E1,1.905726357E1
1.707963175E1,-2.493714684E0,8.757894700E0,-1.228441770E1,1.529137832E1
1.708968175E1,1.157663037E0,7.874109689E0,-8.144584343E0,1.138753886E1
1.709973275E1,5.435626050E0,6.817641782E0,-3.660644097E0,9.456563076E0
1.710978375E1,8.315966819E0,6.563318891E0,-7.178445393E-1,1.061827480E1
1.711983375E1,9.484645134E0,6.756065923E0,-2.402801591E0,1.189017979E1
1.712988475E1,1.054671877E1,6.864513062E0,-8.685869867E0,1.529049220E1
1.713993575E1,1.039316270E1,7.214143814E0,-1.075827688E1,1.660729428E1
1.714998675E1,8.580398376E0,9.329579313E0,-8.493106463E0,1.525769130E1
1.716003675E1,5.593205003E0,1.192244933E1,-6.878218936E0,1.485727552E1
1.717008775E1,2.512420804E0,1.221841901E1,-5.827505858E0,1.376814606E1
1.718013875E1,1.069876742E-1,9.923152978E0,-4.642824591E0,1.095610476E1
1.719018875E1,-7.550951037E-1,7.933532603E0,-4.673755485E0,9.238782307E0
1.720023975E1,1.038778326E-1,6.368194381E0,-5.665581254E0,8.524288898E0
1.721029075E1,1.862639025E0,4.247039135E0,-5.456207079E0,7.160793339E0
1.722034075E1,2.928943411E0,1.653639364E0,-4.213873143E0,5.391656472E0
1.723039175E1,3.041342390E0,-9.299119413E-1,-1.742119431E0,3.626221155E0
1.724044275E1,2.288223646E0,-4.331070056E0,2.913352979E0,5.699277223E0
1.725049375E1,2.766734047E0,-6.363347624E0,5.278134220E0,8.718125436E0
1.726054375E1,3.872196359E0,-1.122995305E1,4.369365810E0,1.265689961E1
1.727059475E1,6.193233994E0,-2.495088780E1,1.157945166E0,2.573409774E1
1.728064575E1,9.247096151E0,-3.967417213E1,-6.598063631E0,4.126842819E1
1.729069575E1,1.131894884E1,-4.671344327E1,-1.357628165E1,4.994576867E1
1.730074675E1,9.640495065E0,-4.085013608E1,-8.705497216E0,4.286558578E1
1.731079775E1,4.802352714E0,-3.436243514E1,-1.738552630E-1,3.469682645E1
1.732084875E1,2.865736471E-1,-2.975143314E1,4.026229269E0,3.002399741E1
1.733089875E1,-6.681505153E-1,-2.015234922E1,9.371650615E0,2.223491488E1
1.734094975E1,1.640806772E0,-8.256193657E0,1.405605271E1,1.638382124E1
1.735100075E1,1.998970366E0,-2.024864468E0,9.063535094E0,9.499664575E0
1.736105075E1,4.903763022E-1,1.308864141E0,1.724298580E0,2.219639576E0
1.737110175E1,-8.241258699E-1,4.426594264E0,6.276395434E-1,4.546190892E0
1.738115275E1,-3.369126483E0,5.295090560E0,5.811647040E-1,6.302915969E0
1.739120275E1,-4.622341502E0,5.954357693E0,3.009061667E0,8.116333447E0
1.740125375E1,-4.866970002E0,7.003717141E0,6.760619735E0,1.088326376E1
1.741130475E1,-5.957087173E0,9.096796981E0,6.940385363E0,1.289990511E1
1.742135575E1,-7.791928242E0,1.170795241E1,6.393150882E0,1.544871106E1
1.743140575E1,-9.483104392E0,1.414214360E1,8.003088157E0,1.881432738E1
1.744145675E1,-1.015068100E1,1.716740060E1,9.196618307E0,2.196209818E1
1.745150775E1,-9.979720112E0,1.999432237E1,9.577087859E0,2.431230866E1
1.746155775E1,-9.746647757E0,2.130817770E1,9.888460279E0,2.543260164E1
1.747160875E1,-9.478552920E0,2.161845435E1,1.013434505E1,2.568862557E1
1.748165975E1,-8.994371304E0,2.183628652E1,1.211671839E1,2.654311566E1
1.749170975E1,-7.500267956E0,2.136126340E1,1.677603710E1,2.817788165E1
1.750176075E1,-5.660884770E0,1.814560469E1,1.947131232E1,2.721103801E1
1.751181175E1,-4.938555416E0,1.446758092E1,1.635755889E1,2.238905894E1
1.752186275E1,-4.806252807E0,1.183186192E1,1.144061303E1,1.714586391E1
1.753191275E1,-3.950308728E0,9.531021155E0,7.945156868E0,1.302193614E1
1.754196375E1,-2.506946349E0,6.977212881E0,5.334623001E0,9.133700353E0
1.755201475E1,-1.018462248E0,3.169028916E0,3.030216601E0,4.501357825E0
1.756206475E1,1.764088590E0,-5.877701865E0,-2.755644218E0,6.727032245E0
1.757211575E1,4.927194861E0,-1.691488625E1,-2.162163991E1,2.789060664E1
1.758216675E1,7.120074393E0,-1.999981408E1,-3.020489173E1,3.691914824E1
1.759221775E1,5.923301961E0,-1.899698034E1,-1.552898387E1,2.524123825E1
1.760226775E1,5.606332587E0,-1.177567252E1,-1.206751875E1,1.776858005E1
1.761231875E1,4.572987494E0,-1.239537213E0,-7.510545022E0,8.880143786E0
1.762236975E1,4.257270008E-2,6.662394698E0,1.546540710E1,1.683948135E1
1.763241975E1,-5.063537897E0,7.074936812E0,3.559270802E1,3.664061969E1
1.764247033E1,-3.920597271E0,-1.054353086E1,3.111244509E1,3.308355128E1
1.765252133E1,-2.609933650E0,-1.501602168E1,1.555001748E1,2.177373887E1
1.766257133E1,-5.882483134E0,-9.435035017E0,9.461254517E0,1.459927500E1
1.767262233E1,-7.357703483E0,1.293930936E0,2.494527447E0,7.876085639E0
1.768267333E1,-8.370095079E0,9.876398642E0,-3.569326960E0,1.342914132E1
1.769272433E1,-1.623231855E1,1.472138516E1,-7.892314410E0,2.329154295E1
1.770277433E1,-2.155920802E1,1.229819140E1,-5.190720685E0,2.535721877E1
1.771282533E1,-1.701738443E1,5.858590826E0,2.248255588E0,1.813750569E1
1.772287633E1,-1.022299820E1,-3.803472864E0,1.247954981E1,1.657453654E1
1.773292633E1,-6.604563396E0,-2.623235423E1,2.296649250E1,3.548543988E1
1.774297733E1,-2.841632494E0,-3.934082003E1,1.881476590E1,4.370092003E1
1.775302833E1,2.795495916E0,-3.865391486E1,-5.396495459E-1,3.875862683E1
1.776307833E1,9.807113814E0,-3.274526369E1,-2.493918635E1,4.231305698E1
1.777312933E1,1.384214402E1,-2.645003671E1,-2.084648155E1,3.641133321E1
1.778318033E1,1.578991821E1,-1.889338756E1,-5.757473756E0,2.528695543E1
1.779323133E1,1.634412901E1,-1.175774262E1,-2.079196503E0,2.024100103E1
1.780328133E1,1.628806356E1,-4.309107914E0,-6.790113090E0,1.816521570E1
1.781333233E1,1.392833666E1,1.509663958E0,-1.402757209E1,1.982549939E1
1.782338333E1,7.534118657E0,4.948289276E0,-1.796729502E1,2.010154723E1
1.783343333E1,1.193691826E0,6.074459503E0,-1.409570034E1,1.539521765E1
1.784348433E1,-6.937823698E-1,6.557067633E0,-9.101427391E0,1.123888119E1
1.785353533E1,1.574439998E0,6.197159815E0,-5.337226181E0,8.328843520E0
1.786358633E1,6.492013850E0,6.164214263E0,-2.220939735E0,9.223684438E0
1.787363633E1,1.040902853E1,7.482725725E0,-2.052732005E0,1.298278737E1
1.788368733E1,1.152779618E1,8.144430562E0,-5.145263261E0,1.502316771E1
1.789373833E1,1.166482568E1,7.890501773E0,-1.114740323E1,1.796086789E1
1.790378833E1,1.018731147E1,7.410762287E0,-1.394353591E1,1.879156476E1
1.791383933E1,5.383012218E0,8.905034620E0,-1.063051521E1,1.487562825E1
1.792389033E1,1.527245658E0,1.191004855E1,-6.551360750E0,1.367852563E1
1.793394033E1,-5.770503107E-1,1.230298495E1,-4.431954114E0,1.308963877E1
1.794399133E1,-2.106458562E0,1.039570624E1,-3.344911116E0,1.112188411E1
1.795404233E1,-2.801578190E0,7.691470739E0,-3.569521673E0,8.930232217E0
1.796409333E1,-1.084562609E0,5.493264978E0,-5.196300098E0,7.638963992E0
1.797414333E1,2.081157952E0,3.743468152E0,-6.030119482E0,7.396425704E0
1.798419433E1,4.133740269E0,2.431780391E0,-4.766651954E0,6.761829289E0
1.799424533E1,4.403628740E0,8.693523288E-1,-7.033978236E-1,4.543400494E0
1.800429533E1,3.484266345E0,-2.679354426E0,5.353651595E0,6.926805721E0
1.801434633E1,3.478237866E0,-5.974180924E0,6.340552254E0,9.380382681E0
1.802439733E1,4.001571268E0,-1.223606474E1,4.222007790E0,1.354840222E1
1.803444733E1,5.345490636E0,-2.645678440E1,-2.756672743E0,2.713180708E1
1.804449833E1,8.027569279E0,-3.817995594E1,-1.202074219E1,4.082461447E1
1.805454933E1,8.622900617E0,-4.297246486E1,-1.289074005E1,4.568542799E1
1.806460033E1,6.483055331E0,-4.075977555E1,-4.351890821E0,4.150094292E1
1.807465033E1,3.990828471E0,-3.622474292E1,-6.053607747E-2,3.644396213E1
1.808470133E1,1.095898752E0,-3.334743334E1,1.984966138E0,3.342442812E1
1.809475233E1,-1.933304380E-1,-2.455950325E1,5.948661336E0,2.527040063E1
1.810480233E1,1.336192857E0,-1.112171290E1,1.131200703E1,1.591978054E1
1.811485333E1,2.987052455E0,-1.605204538E0,1.296713159E1,1.340319609E1
1.812490433E1,1.830087283E0,2.284058674E0,5.726669455E0,6.431243000E0
1.813495433E1,1.365462264E-1,4.954488494E0,1.959132993E-1,4.960240229E0
1.814500533E1,-1.229891938E0,6.969533148E0,1.003689770E0,7.148036069E0
1.815505633E1,-2.324715388E0,7.169402674E0,4.071453681E0,8.566292746E0
1.816510733E1,-1.533322377E0,7.590833141E0,8.304060134E0,1.135470123E1
1.817515733E1,-1.280752043E0,8.674698177E0,9.210758044E0,1.271726299E1
1.818520833E1,-2.928662744E0,1.026264232E1,8.254362309E0,1.349197502E1
1.819525933E1,-6.446775112E0,1.180834325E1,8.974931651E0,1.617242338E1
1.820530933E1,-9.721297154E0,1.429495942E1,9.702698915E0,1.982402203E1
1.821536033E1,-1.248454100E1,1.722887354E1,1.140212666E1,2.413931109E1
1.822541133E1,-1.442283802E1,1.935650692E1,1.164781029E1,2.680231522E1
1.823546133E1,-1.467544125E1,2.197791076E1,1.117589320E1,2.869316515E1
1.824551233E1,-1.267578471E1,2.495010895E1,1.246570946E1,3.063621006E1
1.825556333E1,-8.742310116E0,2.521318688E1,1.855122604E1,3.250047332E1
1.826561433E1,-4.954193210E0,1.945397767E1,2.039350243E1,2.861636278E1
1.827566433E1,-3.038514677E0,1.459886026E1,1.380087788E1,2.031805903E1
1.828571533E1,-1.934747911E0,1.220128784E1,7.729236735E0,1.457243202E1
1.829576633E1,-1.730063058E0,9.498427021E0,3.964260185E0,1.043688617E1
1.830581633E1,-2.124114522E0,5.828774704E0,1.373408338E0,6.353953691E0
1.831586733E1,-9.080096602E-1,-9.215884298E-1,-2.032588640E0,2.409403112E0
1.832591833E1,2.170423885E0,-1.061076566E1,-1.591401835E1,1.924980695E1
1.833596833E1,5.490248984E0,-1.724635204E1,-3.671638149E1,4.093497480E1
1.834601933E1,3.948576783E0,-1.680923642E1,-1.733178337E1,2.446492188E1
1.835607033E1,2.294922508E0,-1.279007205E1,-5.614876539E0,1.415554488E1
1.836612133E1,8.068010084E-1,-5.575969750E0,-1.331034151E0,5.789129333E0
1.837617133E1,-5.506485533E0,2.768104050E0,1.908371209E1,2.005422275E1
1.838622233E1,-1.144908214E1,7.461281061E-2,3.555862577E1,3.735643071E1
1.839627333E1,-6.923817862E0,-2.162463836E1,2.388193726E1,3.295316624E1
1.840632333E1,-3.246095218E0,-2.242744470E1,9.307456373E0,2.449808470E1
1.841637433E1,-5.698487629E0,-1.429999036E1,1.295720184E1,2.012092357E1
1.842642533E1,-6.501640706E0,-1.973118948E0,7.628423721E0,1.021554593E1
1.843647533E1,-6.427136069E0,9.216391252E0,-3.551138319E-1,1.124171035E1
1.844652633E1,-9.295657861E0,1.448082837E1,-3.750510539E0,1.761164315E1
1.845657733E1,-1.035976574E1,1.182452250E1,2.136440160E0,1.586532241E1
1.846662733E1,-8.913955132E0,7.294398018E0,8.046243532E0,1.405022681E1
1.847667833E1,-5.809132737E0,-2.205952737E0,1.123269072E1,1.283688402E1
1.848672933E1,-2.978645036E0,-2.129760593E1,1.495264488E1,2.619240221E1
1.849678033E1,-2.009507487E0,-3.956789314E1,1.050384698E1,4.098764557E1
1.850683033E1,1.577949204E0,-4.299973160E1,-7.600088114E0,4.369471570E1
1.851688133E1,7.357304703E0,-3.603504755E1,-2.133324120E1,4.251778174E1
1.852693233E1,1.278466571E1,-2.718170348E1,-1.607923493E1,3.407102108E1
1.853698233E1,1.628457161E1,-2.048506515E1,-3.765434972E0,2.643867748E1
1.854703333E1,1.844002954E1,-1.266721386E1,-4.390077817E-1,2.237600778E1
1.855708433E1,1.874461919E1,-4.735753512E0,-3.149291932E0,1.958841876E1
1.856713433E1,1.557310930E1,8.233212930E-1,-9.478114378E0,1.824922583E1
1.857718533E1,7.240977856E0,5.490586953E0,-1.421670262E1,1.687284620E1
1.858723633E1,1.203392942E0,7.874315511E0,-1.348956393E1,1.566592910E1
1.859728733E1,-6.786869055E-1,8.304149011E0,-1.261182436E1,1.511547619E1
1.860733733E1,2.077223361E-3,7.428101621E0,-1.317898790E1,1.512819950E1
1.861738833E1,2.002023782E0,5.619404622E0,-1.324608704E1,1.452737517E1
1.862743933E1,4.507704208E0,4.236741604E0,-1.081422654E1,1.245860636E1
1.863748933E1,6.064447315E0,3.536145766E0,-7.384455079E0,1.018881862E1
1.864754087E1,6.408184658E0,3.527337520E0,-4.202707008E0,8.436212823E0
1.865759187E1,6.219234223E0,5.118999322E0,-3.443187024E0,8.760055095E0
1.866764187E1,5.100003473E0,8.852975689E0,-2.915728118E0,1.062481456E1
1.867769287E1,3.605718861E0,1.227473705E1,-1.924791419E0,1.293735677E1
1.868774388E1,2.304412832E0,1.400496091E1,-2.940876993E0,1.449475788E1
1.869779487E1,4.274998766E-1,1.336767638E1,-6.729266964E0,1.497199258E1
1.870784487E1,-1.595492167E0,1.061759638E1,-9.779013850E0,1.452267399E1
1.871789588E1,-3.050896448E0,7.547491239E0,-8.565554634E0,1.181699282E1
1.872794687E1,-2.460597517E0,5.821076260E0,-5.692222338E0,8.505343268E0
1.873799687E1,-5.764439544E-1,4.667901837E0,-3.945529507E0,6.139120318E0
1.874804788E1,1.524572750E0,2.896519430E0,-2.085446446E0,3.881138204E0
1.875809887E1,2.785345442E0,1.098456178E0,-2.303668481E-1,3.002969213E0
1.876814887E1,1.783547393E0,-1.496478487E0,1.624661733E0,2.839016539E0
1.877819987E1,1.003058197E0,-6.692068148E0,2.899437776E0,7.361836813E0
1.878825087E1,2.472765572E0,-1.311588475E1,2.646425246E0,1.360678393E1
1.879830088E1,5.488329928E0,-2.304706011E1,2.929649169E0,2.387198336E1
1.880835187E1,1.025800782E1,-3.610345997E1,-6.083359842E-1,3.753740293E1
1.881840287E1,1.335765075E1,-4.349783485E1,-1.111026523E1,4.683936873E1
1.882845388E1,1.156800749E1,-4.012986202E1,-1.085430219E1,4.315136729E1
1.883850387E1,6.327945657E0,-3.347407234E1,-1.916381368E0,3.412079912E1
1.884855487E1,3.088448144E0,-2.329972532E1,6.482568258E0,2.438112801E1
1.885860588E1,2.937298205E0,-1.195832316E1,1.088357452E1,1.643415371E1
1.886865587E1,2.840453111E0,-3.666803554E0,6.753530570E0,8.192911408E0
1.887870687E1,2.272842253E0,1.473076175E0,5.000261083E-1,2.754231550E0
1.888875788E1,1.551694329E0,4.978312390E0,-4.998632634E-1,5.238436105E0
1.889880787E1,-5.719252262E-1,6.756623747E0,7.905926728E-1,6.826719542E0
1.890885887E1,-2.322852903E0,7.273629878E0,2.559522173E0,8.053104430E0
1.891890987E1,-2.549102142E0,7.430069793E0,6.229297866E0,1.002536836E1
1.892896087E1,-3.451306760E0,7.495742796E0,6.275174536E0,1.036703882E1
1.893901088E1,-5.702425729E0,7.137213167E0,5.544387184E0,1.068633240E1
1.894906187E1,-7.998577030E0,6.897417099E0,7.484740090E0,1.294499638E1
1.895911287E1,-1.003247135E1,7.725423181E0,9.878969078E0,1.606009573E1
1.896916288E1,-1.061949789E1,9.480525770E0,1.069303949E1,1.780435896E1
1.897921387E1,-1.019173898E1,1.182933710E1,9.893811650E0,1.848492003E1
1.898926487E1,-9.048133528E0,1.466457244E1,9.327556177E0,1.959392022E1
1.899931487E1,-8.086470037E0,1.760321463E1,8.863690712E0,2.130326679E1
1.900936587E1,-8.256805276E0,1.951650896E1,8.847129643E0,2.296389902E1
1.901941687E1,-8.688848439E0,2.017597899E1,1.116698205E1,2.464280227E1
1.902946787E1,-8.175096284E0,1.926698488E1,1.521276762E1,2.587425756E1
1.903951787E1,-6.571828344E0,1.604901652E1,1.531226969E1,2.313494029E1
1.904956888E1,-5.859764947E0,1.290091889E1,1.182550834E1,1.845570916E1
1.905961987E1,-5.237761534E0,1.054159427E1,8.153597242E0,1.431923544E1
1.906966987E1,-3.433914801E0,7.881056181E0,5.529223015E0,1.022130738E1
1.907972088E1,-1.059450718E0,3.710088152E0,3.150669536E0,4.981356085E0
1.908977187E1,2.918073437E0,-3.939486701E0,-5.601827892E0,7.444137545E0
1.909982187E1,6.699629767E0,-1.388347916E1,-2.770149055E1,3.170187078E1
1.910987288E1,8.164300570E0,-1.673344949E1,-2.793206029E1,3.356879694E1
1.911992387E1,8.265697721E0,-1.262058583E1,-1.898470821E1,2.424912557E1
1.912997387E1,7.685307773E0,-5.472088117E0,-9.175846074E0,1.316069356E1
1.914002487E1,4.261770318E0,4.934840096E0,1.454984539E1,1.594406893E1
1.915007587E1,-2.134408253E0,1.380446456E1,2.986383533E1,3.296919170E1
1.916012687E1,-1.186838129E1,1.254966962E1,3.731283023E1,4.111690628E1
1.917017687E1,-1.213493130E1,-2.912104599E0,1.102582091E1,1.665249643E1
1.918022787E1,-4.036121003E-1,-1.682448947E1,-8.706963698E0,1.894828661E1
1.919027888E1,-2.117372682E0,-1.452448134E1,4.968865628E0,1.549623990E1
1.920032887E1,-6.069029778E0,-6.224501980E0,2.512824262E0,9.049410650E0
1.921037987E1,-7.937245000E0,2.726702839E0,-1.755219387E0,8.574121626E0
1.922043088E1,-9.582149794E0,6.887694933E0,2.002248023E0,1.196941658E1
1.923048087E1,-1.174558392E1,1.005617597E0,1.471586188E1,1.885541299E1
1.924053187E1,-1.203471938E1,-1.447742997E1,2.765654183E1,3.345616169E1
1.925058287E1,-6.849976299E0,-2.346671010E1,2.019278857E1,3.170737088E1
1.926063387E1,-2.691932371E0,-2.467143767E1,1.042932188E1,2.692019858E1
1.927068388E1,4.728045420E-1,-2.469679120E1,-2.342170057E0,2.481210995E1
1.928073487E1,3.036946161E0,-2.326969635E1,-1.435712935E1,2.751052478E1
1.929078587E1,3.830917940E0,-1.879213250E1,-1.678583820E1,2.548694843E1
1.930083588E1,3.964428000E0,-1.341874596E1,-1.347294615E1,1.942420424E1
1.931088687E1,4.580548528E0,-1.081102461E1,-5.518896832E0,1.297373887E1
1.932093787E1,5.372477875E0,-9.968679399E0,1.771156704E0,1.146189703E1
1.933098788E1,4.683677625E0,-8.422453387E0,3.841807795E-1,9.644799221E0
1.934103887E1,2.889958562E0,-5.844431793E0,-9.502501945E0,1.152418269E1
1.935108987E1,4.440777563E-1,-2.819516863E0,-1.897645661E1,1.918991365E1
1.936114088E1,-7.879716584E-1,-9.035059154E-2,-2.195721630E1,2.197153636E1
1.937119087E1,-1.086938918E-1,1.196593507E0,-1.710159603E1,1.714375213E1
1.938124187E1,1.340235622E0,2.955034856E0,-9.666751403E0,1.019679093E1
1.939129287E1,3.170652395E0,5.714689094E0,-3.449650536E0,7.389911831E0
1.940134287E1,5.369469482E0,9.274114380E0,-1.488718354E0,1.081927365E1
1.941139388E1,7.510056195E0,1.242102503E1,-4.352821698E0,1.515354294E1
1.942144487E1,1.036485282E1,1.092161183E1,-8.054092834E0,1.707571932E1
1.943149487E1,1.288462386E1,6.858993875E0,-8.873374286E0,1.708204029E1
1.944154588E1,1.271359632E1,5.730585335E0,-7.947445468E0,1.605107563E1
1.945159687E1,1.110667971E1,6.808218409E0,-7.510369606E0,1.503714813E1
1.946164687E1,9.365874735E0,9.283013842E0,-7.040390292E0,1.494861368E1
1.947169788E1,7.600353577E0,1.127567711E1,-5.274672083E0,1.458521287E1
1.948174887E1,5.987864578E0,1.143151476E1,-1.404660244E0,1.298102933E1
1.949179987E1,4.842571617E0,1.045662721E1,2.943766102E0,1.189358278E1
1.950184987E1,4.556946242E0,9.200185109E0,3.908655210E0,1.098575217E1
1.951190087E1,4.847670097E0,7.826346708E0,9.648326826E-1,9.256484768E0
1.952195188E1,4.985417926E0,6.390159447E0,-3.315159606E0,8.756643927E0
1.953200187E1,4.254634668E0,4.736012544E0,-6.163328995E0,8.861058361E0
1.954205287E1,1.582638671E0,2.075246417E0,-4.475076452E0,5.180511761E0
1.955210388E1,-7.869864026E-1,-3.508140526E0,4.003741754E0,5.381110070E0
1.956215387E1,-1.486186802E-1,-8.996883268E0,9.910176837E0,1.338572378E1
1.957220487E1,1.356150866E0,-1.607150024E1,1.282108568E1,2.060370120E1
1.958225588E1,1.467342103E0,-2.822702893E1,6.349845818E0,2.896961852E1
1.959230687E1,2.136685743E0,-3.241988719E1,-1.073070258E1,3.421640672E1
1.960235687E1,8.727948770E-2,-2.833203323E1,-1.735830868E1,3.322683562E1
1.961240787E1,-2.685269761E0,-2.590059724E1,-6.741657214E0,2.689798419E1
1.962245887E1,-3.621285903E0,-2.388693312E1,-3.177973402E-1,2.416195937E1
1.963250888E1,-4.729089733E0,-2.141694994E1,-6.011054270E-1,2.194108845E1
1.964255987E1,-6.858364715E0,-2.095900069E1,-1.532844075E0,2.210580212E1
1.965261058E1,-8.156465301E0,-2.071575184E1,9.971515591E-1,2.228597343E1
1.966266058E1,-4.969940346E0,-1.698085220E1,6.546991711E0,1.886564997E1
1.967271158E1,-1.954521587E0,-1.249985953E1,8.564185216E0,1.527782417E1
1.968276258E1,3.654184897E-1,-7.647157030E0,5.378228027E0,9.356167913E0
1.969281358E1,2.175608903E0,-4.041910624E0,2.988976189E0,5.477617571E0
1.970286358E1,2.755489267E0,-9.153892118E-1,2.608893431E0,3.903457882E0
1.971291458E1,2.524125468E0,1.339981268E0,2.518301349E0,3.809015734E0
1.972296558E1,9.426663266E-1,2.743186140E0,2.827485740E0,4.050724085E0
1.973301558E1,-1.272939725E0,4.436591833E0,5.570815430E0,7.234480437E0
1.974306658E1,-3.039486192E0,6.208298761E0,1.030367574E1,1.240754543E1
1.975311758E1,-5.021996353E0,9.034524719E0,1.165613438E1,1.557910630E1
1.976316758E1,-6.395465795E0,1.247178588E1,9.557265213E0,1.696433742E1
1.977321858E1,-6.563860928E0,1.566692554E1,6.691750644E0,1.825695355E1
1.978326958E1,-6.013606945E0,1.816130914E1,4.995822462E0,1.977257850E1
1.979332058E1,-5.198261254E0,1.992305417E1,6.761003897E0,2.167166771E1
1.980337058E1,-5.276471272E0,2.104463901E1,9.463060722E0,2.366997039E1
1.981342158E1,-6.441937711E0,2.231040215E1,1.107367686E1,2.572700769E1
1.982347258E1,-8.174918529E0,2.406459024E1,1.190267404E1,2.806434474E1
1.983352258E1,-1.027107050E1,2.453032097E1,1.330697293E1,2.973730089E1
1.984357358E1,-9.843879937E0,1.927213745E1,1.465621794E1,2.613660227E1
1.985362458E1,-6.316433074E0,1.320113599E1,1.159927255E1,1.867379024E1
1.986367458E1,-3.116133834E0,9.356715657E0,6.718492885E0,1.193300317E1
1.987372558E1,-1.558095860E0,6.037246653E0,2.838710933E0,6.850860502E0
1.988377658E1,-4.881021738E-1,2.531216971E0,-1.181893899E0,2.835873107E0
1.989382758E1,6.103706691E-1,-6.190376460E0,-1.758129225E1,1.864926675E1
1.990387758E1,1.911435501E0,-1.550967403E1,-3.529819546E1,3.860267059E1
1.991392858E1,2.514797405E0,-1.783501931E1,-2.394317164E1,2.996143501E1
1.992397958E1,1.251880100E0,-1.073730642E1,-1.204395798E1,1.618375348E1
1.993402958E1,4.278328755E-1,3.637465149E0,5.104152657E0,6.282242277E0
1.994408058E1,7.294064581E-1,1.573632263E1,2.870658950E1,3.274495632E1
1.995413158E1,1.885382793E0,2.045105541E1,3.679004939E1,4.213440482E1
1.996418158E1,4.487773097E0,8.086234978E0,2.260037727E1,2.441934390E1
1.997423258E1,1.282447590E1,-2.644184359E1,-1.909005281E1,3.504380674E1
1.998428358E1,1.606221486E1,-2.567099112E1,-8.825197906E0,3.154169699E1
